re_z,im_z,abs_R_euler,abs_R_rk4
 -3.6700,  0.2000,2.677480E+00,3.406528E+00
 -3.6700,  0.2400,2.680765E+00,3.416159E+00
 -3.6700,  0.2800,2.684642E+00,3.427588E+00
 -3.6700,  0.3200,2.689108E+00,3.440838E+00
 -3.6700,  0.3600,2.694160E+00,3.455936E+00
 -3.6700,  0.4000,2.699796E+00,3.472911E+00
 -3.6700,  0.4400,2.706012E+00,3.491796E+00
 -3.6700,  0.4800,2.712803E+00,3.512626E+00
 -3.6700,  0.5200,2.720165E+00,3.535440E+00
 -3.6700,  0.5600,2.728095E+00,3.560279E+00
 -3.6700,  0.6000,2.736585E+00,3.587187E+00
 -3.6700,  0.6400,2.745633E+00,3.616209E+00
 -3.6700,  0.6800,2.755231E+00,3.647394E+00
 -3.6700,  0.7200,2.765375E+00,3.680793E+00
 -3.6700,  0.7600,2.776058E+00,3.716456E+00
 -3.6700,  0.8000,2.787275E+00,3.754439E+00
 -3.6700,  0.8400,2.799018E+00,3.794797E+00
 -3.6700,  0.8800,2.811281E+00,3.837587E+00
 -3.6700,  0.9200,2.824057E+00,3.882868E+00
 -3.6700,  0.9600,2.837340E+00,3.930699E+00
 -3.6700,  1.0000,2.851123E+00,3.981141E+00
 -3.6700,  1.0400,2.865397E+00,4.034257E+00
 -3.6700,  1.0800,2.880156E+00,4.090109E+00
 -3.6700,  1.1200,2.895393E+00,4.148761E+00
 -3.6700,  1.1600,2.911099E+00,4.210279E+00
 -3.6700,  1.2000,2.927268E+00,4.274728E+00
 -3.6700,  1.2400,2.943892E+00,4.342174E+00
 -3.6700,  1.2800,2.960963E+00,4.412684E+00
 -3.6700,  1.3200,2.978473E+00,4.486328E+00
 -3.6700,  1.3600,2.996415E+00,4.563174E+00
 -3.6700,  1.4000,3.014780E+00,4.643293E+00
 -3.6700,  1.4400,3.033562E+00,4.726754E+00
 -3.6700,  1.4800,3.052753E+00,4.813631E+00
 -3.6700,  1.5200,3.072344E+00,4.903996E+00
 -3.6700,  1.5600,3.092329E+00,4.997923E+00
 -3.6700,  1.6000,3.112700E+00,5.095489E+00
 -3.6700,  1.6400,3.133449E+00,5.196769E+00
 -3.6700,  1.6800,3.154568E+00,5.301843E+00
 -3.6700,  1.7200,3.176051E+00,5.410791E+00
 -3.6700,  1.7600,3.197890E+00,5.523693E+00
 -3.6700,  1.8000,3.220078E+00,5.640633E+00
 -3.6700,  1.8400,3.242607E+00,5.761697E+00
 -3.6700,  1.8800,3.265471E+00,5.886973E+00
 -3.6700,  1.9200,3.288662E+00,6.016548E+00
 -3.6700,  1.9600,3.312175E+00,6.150515E+00
 -3.6700,  2.0000,3.336001E+00,6.288969E+00
 -3.6700,  2.0400,3.360134E+00,6.432004E+00
 -3.6700,  2.0800,3.384568E+00,6.579722E+00
 -3.6700,  2.1200,3.409296E+00,6.732222E+00
 -3.6700,  2.1600,3.434312E+00,6.889610E+00
 -3.6700,  2.2000,3.459610E+00,7.051992E+00
 -3.6700,  2.2400,3.485183E+00,7.219479E+00
 -3.6700,  2.2800,3.511025E+00,7.392184E+00
 -3.6700,  2.3200,3.537132E+00,7.570223E+00
 -3.6700,  2.3600,3.563495E+00,7.753715E+00
 -3.6700,  2.4000,3.590111E+00,7.942783E+00
 -3.6700,  2.4400,3.616974E+00,8.137552E+00
 -3.6700,  2.4800,3.644077E+00,8.338151E+00
 -3.6700,  2.5200,3.671417E+00,8.544713E+00
 -3.6700,  2.5600,3.698986E+00,8.757374E+00
 -3.6700,  2.6000,3.726781E+00,8.976272E+00
 -3.6700,  2.6400,3.754797E+00,9.201550E+00
 -3.6700,  2.6800,3.783028E+00,9.433353E+00
 -3.6700,  2.7200,3.811470E+00,9.671833E+00
 -3.6700,  2.7600,3.840117E+00,9.917141E+00
 -3.6700,  2.8000,3.868966E+00,1.016943E+01
 -3.6700,  2.8400,3.898012E+00,1.042887E+01
 -3.6700,  2.8800,3.927251E+00,1.069562E+01
 -3.6700,  2.9200,3.956678E+00,1.096984E+01
 -3.6700,  2.9600,3.986289E+00,1.125171E+01
 -3.6700,  3.0000,4.016080E+00,1.154139E+01
 -3.6700,  3.0400,4.046047E+00,1.183908E+01
 -3.6700,  3.0800,4.076187E+00,1.214494E+01
 -3.6700,  3.1200,4.106495E+00,1.245917E+01
 -3.6700,  3.1600,4.136967E+00,1.278195E+01
 -3.6700,  3.2000,4.167601E+00,1.311347E+01
 -3.6700,  3.2400,4.198393E+00,1.345393E+01
 -3.6700,  3.2800,4.229338E+00,1.380353E+01
 -3.6700,  3.3200,4.260434E+00,1.416246E+01
 -3.6700,  3.3600,4.291678E+00,1.453093E+01
 -3.6700,  3.4000,4.323066E+00,1.490916E+01
 -3.6700,  3.4400,4.354595E+00,1.529734E+01
 -3.6700,  3.4800,4.386263E+00,1.569571E+01
 -3.6700,  3.5200,4.418065E+00,1.610446E+01
 -3.6700,  3.5600,4.450000E+00,1.652384E+01
 -3.6700,  3.6000,4.482064E+00,1.695405E+01
 -3.6700,  3.6400,4.514255E+00,1.739533E+01
 -3.6700,  3.6800,4.546570E+00,1.784791E+01
 -3.6700,  3.7200,4.579006E+00,1.831203E+01
 -3.6700,  3.7600,4.611562E+00,1.878791E+01
 -3.6700,  3.8000,4.644233E+00,1.927580E+01
 -3.6700,  3.8400,4.677018E+00,1.977595E+01
 -3.6700,  3.8800,4.709915E+00,2.028859E+01
 -3.6700,  3.9200,4.742921E+00,2.081397E+01
 -3.6700,  3.9600,4.776034E+00,2.135236E+01
 -3.6700,  4.0000,4.809252E+00,2.190400E+01
 -3.6400, -4.0000,4.792661E+00,2.156252E+01
 -3.6400, -3.9600,4.759328E+00,2.101541E+01
 -3.6400, -3.9200,4.726098E+00,2.048150E+01
 -3.6400, -3.8800,4.692973E+00,1.996054E+01
 -3.6400, -3.8400,4.659957E+00,1.945228E+01
 -3.6400, -3.8000,4.627051E+00,1.895648E+01
 -3.6400, -3.7600,4.594257E+00,1.847288E+01
 -3.6400, -3.7200,4.561579E+00,1.800124E+01
 -3.6400, -3.6800,4.529018E+00,1.754133E+01
 -3.6400, -3.6400,4.496576E+00,1.709290E+01
 -3.6400, -3.6000,4.464258E+00,1.665572E+01
 -3.6400, -3.5600,4.432065E+00,1.622956E+01
 -3.6400, -3.5200,4.400000E+00,1.581420E+01
 -3.6400, -3.4800,4.368066E+00,1.540940E+01
 -3.6400, -3.4400,4.336266E+00,1.501494E+01
 -3.6400, -3.4000,4.304602E+00,1.463062E+01
 -3.6400, -3.3600,4.273079E+00,1.425621E+01
 -3.6400, -3.3200,4.241698E+00,1.389149E+01
 -3.6400, -3.2800,4.210463E+00,1.353627E+01
 -3.6400, -3.2400,4.179378E+00,1.319034E+01
 -3.6400, -3.2000,4.148445E+00,1.285349E+01
 -3.6400, -3.1600,4.117669E+00,1.252553E+01
 -3.6400, -3.1200,4.087053E+00,1.220626E+01
 -3.6400, -3.0800,4.056600E+00,1.189549E+01
 -3.6400, -3.0400,4.026313E+00,1.159303E+01
 -3.6400, -3.0000,3.996198E+00,1.129869E+01
 -3.6400, -2.9600,3.966258E+00,1.101231E+01
 -3.6400, -2.9200,3.936496E+00,1.073369E+01
 -3.6400, -2.8800,3.906917E+00,1.046266E+01
 -3.6400, -2.8400,3.877525E+00,1.019906E+01
 -3.6400, -2.8000,3.848324E+00,9.942716E+00
 -3.6400, -2.7600,3.819319E+00,9.693461E+00
 -3.6400, -2.7200,3.790514E+00,9.451140E+00
 -3.6400, -2.6800,3.761914E+00,9.215594E+00
 -3.6400, -2.6400,3.733524E+00,8.986670E+00
 -3.6400, -2.6000,3.705347E+00,8.764221E+00
 -3.6400, -2.5600,3.677390E+00,8.548098E+00
 -3.6400, -2.5200,3.649658E+00,8.338161E+00
 -3.6400, -2.4800,3.622154E+00,8.134270E+00
 -3.6400, -2.4400,3.594885E+00,7.936289E+00
 -3.6400, -2.4000,3.567856E+00,7.744087E+00
 -3.6400, -2.3600,3.541073E+00,7.557535E+00
 -3.6400, -2.3200,3.514541E+00,7.376508E+00
 -3.6400, -2.2800,3.488266E+00,7.200883E+00
 -3.6400, -2.2400,3.462254E+00,7.030541E+00
 -3.6400, -2.2000,3.436510E+00,6.865367E+00
 -3.6400, -2.1600,3.411041E+00,6.705249E+00
 -3.6400, -2.1200,3.385853E+00,6.550076E+00
 -3.6400, -2.0800,3.360952E+00,6.399742E+00
 -3.6400, -2.0400,3.336345E+00,6.254143E+00
 -3.6400, -2.0000,3.312039E+00,6.113178E+00
 -3.6400, -1.9600,3.288039E+00,5.976749E+00
 -3.6400, -1.9200,3.264353E+00,5.844760E+00
 -3.6400, -1.8800,3.240988E+00,5.717118E+00
 -3.6400, -1.8400,3.217950E+00,5.593732E+00
 -3.6400, -1.8000,3.195246E+00,5.474512E+00
 -3.6400, -1.7600,3.172885E+00,5.359373E+00
 -3.6400, -1.7200,3.150873E+00,5.248230E+00
 -3.6400, -1.6800,3.129217E+00,5.140999E+00
 -3.6400, -1.6400,3.107925E+00,5.037601E+00
 -3.6400, -1.6000,3.087005E+00,4.937956E+00
 -3.6400, -1.5600,3.066464E+00,4.841986E+00
 -3.6400, -1.5200,3.046309E+00,4.749615E+00
 -3.6400, -1.4800,3.026549E+00,4.660769E+00
 -3.6400, -1.4400,3.007191E+00,4.575372E+00
 -3.6400, -1.4000,2.988244E+00,4.493354E+00
 -3.6400, -1.3600,2.969714E+00,4.414641E+00
 -3.6400, -1.3200,2.951610E+00,4.339165E+00
 -3.6400, -1.2800,2.933939E+00,4.266854E+00
 -3.6400, -1.2400,2.916710E+00,4.197641E+00
 -3.6400, -1.2000,2.899931E+00,4.131457E+00
 -3.6400, -1.1600,2.883609E+00,4.068235E+00
 -3.6400, -1.1200,2.867752E+00,4.007909E+00
 -3.6400, -1.0800,2.852367E+00,3.950412E+00
 -3.6400, -1.0400,2.837464E+00,3.895681E+00
 -3.6400, -1.0000,2.823048E+00,3.843650E+00
 -3.6400, -0.9600,2.809128E+00,3.794256E+00
 -3.6400, -0.9200,2.795711E+00,3.747438E+00
 -3.6400, -0.8800,2.782804E+00,3.703134E+00
 -3.6400, -0.8400,2.770415E+00,3.661284E+00
 -3.6400, -0.8000,2.758550E+00,3.621828E+00
 -3.6400, -0.7600,2.747217E+00,3.584709E+00
 -3.6400, -0.7200,2.736421E+00,3.549871E+00
 -3.6400, -0.6800,2.726169E+00,3.517259E+00
 -3.6400, -0.6400,2.716468E+00,3.486821E+00
 -3.6400, -0.6000,2.707323E+00,3.458504E+00
 -3.6400, -0.5600,2.698740E+00,3.432261E+00
 -3.6400, -0.5200,2.690725E+00,3.408045E+00
 -3.6400, -0.4800,2.683282E+00,3.385811E+00
 -3.6400, -0.4400,2.676416E+00,3.365518E+00
 -3.6400, -0.4000,2.670131E+00,3.347125E+00
 -3.6400, -0.3600,2.664432E+00,3.330598E+00
 -3.6400, -0.3200,2.659323E+00,3.315903E+00
 -3.6400, -0.2800,2.654807E+00,3.303010E+00
 -3.6400, -0.2400,2.650887E+00,3.291891E+00
 -3.6400, -0.2000,2.647565E+00,3.282523E+00
 -3.6400, -0.1600,2.644844E+00,3.274886E+00
 -3.6400, -0.1200,2.642726E+00,3.268964E+00
 -3.6400, -0.0800,2.641212E+00,3.264743E+00
 -3.6400, -0.0400,2.640303E+00,3.262214E+00
 -3.6400,  0.0000,2.640000E+00,3.261372E+00
 -3.6400,  0.0400,2.640303E+00,3.262214E+00
 -3.6400,  0.0800,2.641212E+00,3.264743E+00
 -3.6400,  0.1200,2.642726E+00,3.268964E+00
 -3.6400,  0.1600,2.644844E+00,3.274886E+00
 -3.6400,  0.2000,2.647565E+00,3.282523E+00
 -3.6400,  0.2400,2.650887E+00,3.291891E+00
 -3.6400,  0.2800,2.654807E+00,3.303010E+00
 -3.6400,  0.3200,2.659323E+00,3.315903E+00
 -3.6400,  0.3600,2.664432E+00,3.330598E+00
 -3.6400,  0.4000,2.670131E+00,3.347125E+00
 -3.6400,  0.4400,2.676416E+00,3.365518E+00
 -3.6400,  0.4800,2.683282E+00,3.385811E+00
 -3.6400,  0.5200,2.690725E+00,3.408045E+00
 -3.6400,  0.5600,2.698740E+00,3.432261E+00
 -3.6400,  0.6000,2.707323E+00,3.458504E+00
 -3.6400,  0.6400,2.716468E+00,3.486821E+00
 -3.6400,  0.6800,2.726169E+00,3.517259E+00
 -3.6400,  0.7200,2.736421E+00,3.549871E+00
 -3.6400,  0.7600,2.747217E+00,3.584709E+00
 -3.6400,  0.8000,2.758550E+00,3.621828E+00
 -3.6400,  0.8400,2.770415E+00,3.661284E+00
 -3.6400,  0.8800,2.782804E+00,3.703134E+00
 -3.6400,  0.9200,2.795711E+00,3.747438E+00
 -3.6400,  0.9600,2.809128E+00,3.794256E+00
 -3.6400,  1.0000,2.823048E+00,3.843650E+00
 -3.6400,  1.0400,2.837464E+00,3.895681E+00
 -3.6400,  1.0800,2.852367E+00,3.950412E+00
 -3.6400,  1.1200,2.867752E+00,4.007909E+00
 -3.6400,  1.1600,2.883609E+00,4.068235E+00
 -3.6400,  1.2000,2.899931E+00,4.131457E+00
 -3.6400,  1.2400,2.916710E+00,4.197641E+00
 -3.6400,  1.2800,2.933939E+00,4.266854E+00
 -3.6400,  1.3200,2.951610E+00,4.339165E+00
 -3.6400,  1.3600,2.969714E+00,4.414641E+00
 -3.6400,  1.4000,2.988244E+00,4.493354E+00
 -3.6400,  1.4400,3.007191E+00,4.575372E+00
 -3.6400,  1.4800,3.026549E+00,4.660769E+00
 -3.6400,  1.5200,3.046309E+00,4.749615E+00
 -3.6400,  1.5600,3.066464E+00,4.841986E+00
 -3.6400,  1.6000,3.087005E+00,4.937956E+00
 -3.6400,  1.6400,3.107925E+00,5.037601E+00
 -3.6400,  1.6800,3.129217E+00,5.140999E+00
 -3.6400,  1.7200,3.150873E+00,5.248230E+00
 -3.6400,  1.7600,3.172885E+00,5.359373E+00
 -3.6400,  1.8000,3.195246E+00,5.474512E+00
 -3.6400,  1.8400,3.217950E+00,5.593732E+00
 -3.6400,  1.8800,3.240988E+00,5.717118E+00
 -3.6400,  1.9200,3.264353E+00,5.844760E+00
 -3.6400,  1.9600,3.288039E+00,5.976749E+00
 -3.6400,  2.0000,3.312039E+00,6.113178E+00
 -3.6400,  2.0400,3.336345E+00,6.254143E+00
 -3.6400,  2.0800,3.360952E+00,6.399742E+00
 -3.6400,  2.1200,3.385853E+00,6.550076E+00
 -3.6400,  2.1600,3.411041E+00,6.705249E+00
 -3.6400,  2.2000,3.436510E+00,6.865367E+00
 -3.6400,  2.2400,3.462254E+00,7.030541E+00
 -3.6400,  2.2800,3.488266E+00,7.200883E+00
 -3.6400,  2.3200,3.514541E+00,7.376508E+00
 -3.6400,  2.3600,3.541073E+00,7.557535E+00
 -3.6400,  2.4000,3.567856E+00,7.744087E+00
 -3.6400,  2.4400,3.594885E+00,7.936289E+00
 -3.6400,  2.4800,3.622154E+00,8.134270E+00
 -3.6400,  2.5200,3.649658E+00,8.338161E+00
